stop_id,latitude,longitude
2714,33.200812,-112.226749
2715,33.37988,-112.232381
2716,33.587875,-112.256614
2717,33.784517,-111.85374
2718,33.708236,-111.872871
2719,33.214157,-112.264941
2720,33.739136,-111.963838
2721,33.669919,-112.249194
2722,33.668226,-111.757753
2723,33.474797,-111.75573
2724,33.438803,-111.88106
2725,33.381749,-111.744287
2726,33.239417,-111.813128
2727,33.336941,-111.802877
2728,33.347962,-111.958175
2729,33.490446,-112.116364
2730,33.648467,-112.169321
2731,33.484286,-112.10368
2732,33.234707,-111.922903
2733,33.774674,-112.196406
2734,33.765635,-112.144816
2735,33.671114,-112.019163
2736,33.794797,-112.16017
2737,33.526689,-111.946814
2738,33.777661,-111.746094
2739,33.245363,-111.851146
2740,33.419408,-111.900144
2741,33.335229,-111.950367
2742,33.3175,-112.007231
2743,33.284482,-112.188062
2744,33.573448,-111.763174
2745,33.668793,-112.150878
2746,33.546979,-112.245215
2747,33.288178,-111.849991
2748,33.686674,-112.194631
2749,33.581573,-112.076862
2750,33.432899,-112.283029
2751,33.604478,-112.217759
2752,33.355943,-112.196078
2753,33.407115,-112.267354
2754,33.750492,-111.906006
2755,33.374303,-111.797795
2756,33.481993,-112.076011
2757,33.734085,-111.775254
2758,33.624633,-112.171992
2759,33.237322,-112.104766
2760,33.288382,-112.209558
2761,33.204705,-111.927664
2762,33.578553,-112.048078
2763,33.468604,-111.93203
2764,33.280565,-111.842995
2765,33.77476,-111.972578
2766,33.517796,-111.923422
2767,33.345136,-111.73885
2768,33.500362,-112.120561
2769,33.607772,-112.084502
2770,33.245744,-111.869378
2771,33.364822,-111.933217
2772,33.684179,-112.19288
2773,33.475799,-112.074312
2774,33.527946,-112.019297
2775,33.45969,-112.048366
2776,33.22634,-112.193035
2777,33.29945,-111.745342
2778,33.467325,-111.842609
2779,33.325511,-112.011187
2780,33.229987,-111.891963
2781,33.70619,-111.76163
2782,33.788716,-112.218296
2783,33.675886,-112.149776
2784,33.712271,-111.974379
2785,33.345186,-111.820594
2786,33.776376,-112.278247
2787,33.318155,-111.709589
2788,33.770858,-112.027056
2789,33.796892,-112.084461
2790,33.627034,-112.124365
2791,33.788686,-112.195386
2792,33.541724,-111.825056
2793,33.355725,-111.726752
2794,33.462198,-112.051813
2795,33.556137,-111.728548
2796,33.243849,-111.805721
2797,33.573406,-112.011369
2798,33.788707,-111.895584
2799,33.314065,-112.039009
2800,33.675557,-111.964766
2801,33.744739,-112.265172
2802,33.766221,-111.882242
2803,33.776081,-112.268305
2804,33.512876,-111.809749
2805,33.786385,-111.805032
2806,33.654386,-112.157754
2807,33.297003,-112.105802
2808,33.48614,-112.011214
2809,33.630999,-111.942002
2810,33.348404,-112.127588
2811,33.584369,-111.944508
2812,33.59996,-112.121328
2813,33.29762,-112.266706
2814,33.539051,-112.298483
2815,33.662976,-112.239309
2816,33.499337,-111.82465
2817,33.207262,-111.723141
2818,33.205423,-112.04382
2819,33.414218,-111.99239
2820,33.755716,-112.211891
2821,33.337206,-111.969381
2822,33.580618,-112.213207
2823,33.333246,-111.933271
2824,33.393002,-111.740045
2825,33.708825,-112.182581
2826,33.637317,-111.841262
2827,33.25724,-112.285899
2828,33.457221,-112.074702
2829,33.217502,-112.233551
2830,33.488534,-112.088515
2831,33.59746,-112.195878
2832,33.271102,-112.076017
2833,33.373331,-112.049486
2834,33.438702,-112.119645
2835,33.751719,-111.906027
2836,33.795953,-111.748689
2837,33.226947,-112.059643
2838,33.656605,-112.184594
2839,33.423034,-112.137566
2840,33.435475,-111.7876
2841,33.652559,-111.957016
2842,33.751056,-112.026993
2843,33.770557,-112.210218
2844,33.546274,-112.030164
2845,33.414273,-112.132905
2846,33.672529,-111.734102
2847,33.350601,-111.769558
2848,33.538444,-112.249658
2849,33.415147,-111.990008
2850,33.593979,-112.164965
2851,33.344239,-112.053534
2852,33.314956,-111.773891
2853,33.750943,-111.983491
2854,33.261082,-112.099471
2855,33.503575,-112.175267
2856,33.332512,-111.819805
2857,33.223358,-111.925289
2858,33.221611,-112.019161
2859,33.305133,-112.169509
2860,33.720062,-112.099452
2861,33.369487,-111.724094
2862,33.770276,-111.987946
2863,33.548973,-112.05958
2864,33.461969,-111.987147
2865,33.548053,-111.832607
2866,33.510019,-112.095935
2867,33.655266,-112.192776
2868,33.369498,-111.949038
2869,33.41183,-111.900878
2870,33.736457,-111.872369
2871,33.767874,-111.770807
2872,33.735535,-112.077296
2873,33.451669,-112.254787
2874,33.668219,-111.724991
2875,33.485801,-112.038993
2876,33.498524,-111.926045
2877,33.322808,-111.900217
2878,33.554678,-111.972092
2879,33.311682,-112.176845
2880,33.398939,-111.846914
2881,33.713018,-111.817749
2882,33.324245,-111.968215
2883,33.242695,-112.006863
2884,33.241405,-112.231637
2885,33.764471,-112.249629
2886,33.504152,-112.096261
2887,33.445647,-112.113492
2888,33.686527,-111.727806
2889,33.701496,-111.829826
2890,33.399315,-111.904045
2891,33.616171,-111.989411
2892,33.662674,-112.199579
2893,33.59279,-111.712926
2894,33.290957,-112.074976
2895,33.72553,-112.235845
2896,33.523457,-112.003721
2897,33.369483,-111.775601
2898,33.455137,-111.767625
2899,33.222543,-112.29342
2900,33.27672,-111.768223
2901,33.659328,-112.137109
2902,33.200007,-112.276617
2903,33.449939,-111.791326
2904,33.513506,-111.78168
2905,33.232781,-111.942261
2906,33.783847,-111.95534
2907,33.335675,-111.812128
2908,33.382519,-111.828214
2909,33.382366,-111.765937
2910,33.33825,-111.968352
2911,33.200884,-111.719412
2912,33.637607,-111.702312
2913,33.780107,-112.230073
2914,33.334576,-111.790274
2915,33.597828,-112.000107
2916,33.645138,-112.06746
2917,33.709055,-111.932157
2918,33.453578,-112.266421
2919,33.381759,-111.996123
2920,33.395177,-111.777466
2921,33.627573,-112.171923
2922,33.690068,-112.044166
2923,33.308968,-111.736311
2924,33.422565,-112.042862
2925,33.741164,-112.084979
2926,33.684016,-112.035678
2927,33.790915,-111.988328
2928,33.652549,-111.920805
2929,33.435917,-111.819584
2930,33.554383,-112.028739
2931,33.596609,-111.809511
2932,33.247073,-111.979768
2933,33.526698,-112.096912
2934,33.625592,-111.90523
2935,33.300393,-111.869367
2936,33.668379,-111.965171
2937,33.550264,-112.266031
2938,33.771333,-112.19807
2939,33.225453,-112.128821
2940,33.359196,-112.130425
2941,33.560932,-111.895948
2942,33.377936,-112.288991
2943,33.628654,-111.846591
2944,33.655403,-112.140795
2945,33.26151,-112.113987
2946,33.508313,-111.983254
2947,33.505334,-112.170445
2948,33.421568,-111.769317
2949,33.759755,-112.248779
2950,33.696504,-112.033371
2951,33.618326,-111.790347
2952,33.628596,-111.930494
2953,33.47703,-112.124602
2954,33.752597,-112.047544
2955,33.616757,-111.875983
2956,33.637389,-111.716044
2957,33.717015,-111.764117
2958,33.364443,-112.09454
2959,33.684243,-111.701081
2960,33.317144,-112.297897
2961,33.407205,-112.283422
2962,33.401366,-111.805696
2963,33.787115,-112.180322
2964,33.713922,-112.263538
2965,33.620702,-112.157711
2966,33.636234,-112.04434
2967,33.537244,-111.86166
2968,33.768254,-111.925399
2969,33.497755,-112.157427
2970,33.428311,-111.998038
2971,33.297821,-111.744272
2972,33.671723,-111.810995
2973,33.640666,-112.106086
2974,33.430613,-111.710641
2975,33.215116,-111.874828
2976,33.703398,-112.26253
2977,33.206851,-112.278904
2978,33.62222,-112.198955
2979,33.782154,-111.863286
2980,33.462597,-112.189757
2981,33.340984,-111.993108
2982,33.622923,-112.244044
2983,33.690277,-111.747468
2984,33.527858,-112.093624
2985,33.780221,-111.755121
2986,33.231001,-111.733075
2987,33.502877,-112.296323
2988,33.631072,-112.021519
2989,33.717584,-112.285206
2990,33.307553,-111.754784
2991,33.680002,-111.988955
2992,33.531624,-112.255034
2993,33.437932,-112.233834
2994,33.279029,-112.069895
2995,33.719177,-111.735859
2996,33.294364,-111.884255
2997,33.385873,-111.779429
2998,33.374027,-112.080126
2999,33.722848,-112.274072
3000,33.603622,-111.715409
3001,33.678009,-112.289696
3002,33.350281,-111.731409
3003,33.574924,-112.078794
3004,33.543048,-112.293946
3005,33.699698,-111.886506
3006,33.743652,-111.711676
3007,33.207294,-111.720625
3008,33.604412,-112.203438
3009,33.231101,-112.191251
3010,33.529315,-111.960677
3011,33.37258,-111.917617
3012,33.384066,-111.856349
3013,33.411775,-112.19137
3014,33.572775,-111.724596
3015,33.40043,-111.916756
3016,33.639619,-111.791772
3017,33.442716,-111.975961
3018,33.241012,-112.051434
3019,33.670256,-111.71369
3020,33.371455,-111.950727
3021,33.45966,-111.779876
3022,33.611266,-111.728025
3023,33.399474,-111.894787
3024,33.233951,-111.970637
3025,33.424353,-112.297893
3026,33.766669,-112.275988
3027,33.585041,-112.179489
3028,33.602887,-112.188395
3029,33.579369,-112.147145
3030,33.319395,-112.117039
3031,33.451,-112.083961
3032,33.650564,-112.047677
3033,33.260824,-112.24068
3034,33.366712,-112.274583
3035,33.365791,-111.895633
3036,33.459211,-111.977599
3037,33.788221,-112.033513
3038,33.240502,-111.919336
3039,33.511221,-111.803392
3040,33.307619,-112.043384
3041,33.782406,-111.915328
3042,33.267982,-111.727857
3043,33.442161,-111.796225
3044,33.642731,-112.0444
3045,33.622733,-111.91317
3046,33.453637,-112.193757
3047,33.407915,-111.963687
3048,33.438567,-111.711203
3049,33.358566,-111.989011
3050,33.3232,-111.743417
3051,33.489824,-112.055599
3052,33.36112,-111.700693
3053,33.372477,-111.952468
3054,33.594054,-112.274639
3055,33.781122,-111.947947
3056,33.562182,-112.135256
3057,33.246188,-112.280511
3058,33.24535,-111.807488
3059,33.770854,-112.134562
3060,33.378374,-111.822071
3061,33.25524,-112.127069
3062,33.559427,-112.183404
3063,33.574189,-111.715639
3064,33.589103,-112.083013
3065,33.360441,-111.939174
3066,33.209066,-111.934011
3067,33.779009,-111.963716
3068,33.350536,-111.751183
3069,33.605616,-111.895335
3070,33.623978,-112.05776
3071,33.566004,-111.782572
3072,33.387744,-112.191362
3073,33.362658,-111.973458
3074,33.558601,-111.72967
3075,33.719657,-111.924761
3076,33.76804,-111.809819
3077,33.263543,-111.907864
3078,33.292897,-111.796377
3079,33.766842,-111.733307
3080,33.641921,-112.136247
3081,33.729796,-112.198203
3082,33.32158,-112.009606
3083,33.552552,-111.878883
3084,33.620684,-112.163685
3085,33.608067,-112.297539
3086,33.444891,-112.094239
3087,33.209237,-111.718684
3088,33.549756,-111.88302
3089,33.351861,-112.059205
3090,33.470153,-112.184454
3091,33.774549,-112.086346
3092,33.439421,-112.198096
3093,33.703881,-112.236217
3094,33.313124,-111.755955
3095,33.603476,-111.70141
3096,33.786204,-112.201531
3097,33.261136,-112.267286
3098,33.204992,-112.102161
3099,33.46015,-112.023004
3100,33.255575,-112.177107
3101,33.649031,-112.119145
3102,33.748729,-112.179478
3103,33.460413,-111.835444
3104,33.355227,-111.872453
3105,33.460642,-111.919029
3106,33.634069,-112.067669
3107,33.205432,-111.754575
3108,33.553672,-111.71828
3109,33.567975,-112.195816
3110,33.582613,-112.166192
3111,33.345213,-111.984621
3112,33.628432,-112.24525
3113,33.254835,-112.038131
3114,33.319562,-111.950925
3115,33.726482,-111.986756
3116,33.643234,-112.101455
3117,33.208247,-111.974533
3118,33.349026,-111.724719
3119,33.328644,-112.17639
3120,33.362484,-111.907101
3121,33.348536,-112.273962
3122,33.237516,-112.26015
3123,33.475364,-111.968903
3124,33.63964,-112.237036
3125,33.564039,-112.286592
3126,33.603723,-112.197092
3127,33.24869,-111.96109
3128,33.770894,-111.877995
3129,33.703095,-112.178513
3130,33.683054,-111.899044
3131,33.69379,-112.190514
3132,33.759626,-111.931926
3133,33.526552,-112.052824
3134,33.320169,-111.90772
3135,33.57007,-111.702968
3136,33.645729,-111.73731
3137,33.64275,-112.297431
3138,33.512869,-111.768737
3139,33.241075,-112.260106
3140,33.422668,-111.728172
3141,33.75246,-112.130905
3142,33.550669,-112.070779
3143,33.522999,-112.245017
3144,33.361312,-112.232636
3145,33.421069,-111.863956
3146,33.737208,-111.733401
3147,33.599878,-111.933551
3148,33.672432,-111.87049
3149,33.472607,-111.842818
3150,33.578148,-112.142311
3151,33.34903,-112.272862
3152,33.623276,-112.298876
3153,33.456561,-112.08961
3154,33.465527,-112.155121
3155,33.589593,-112.262609
3156,33.761768,-112.192283
3157,33.238404,-112.225301
3158,33.694846,-111.751073
3159,33.37543,-112.21584
3160,33.466352,-111.977411
3161,33.213148,-111.944136
3162,33.380628,-111.973906
3163,33.501579,-112.240566
3164,33.233706,-112.108721
3165,33.494657,-112.269238
3166,33.756266,-112.062598
3167,33.263236,-112.186841
3168,33.658664,-111.96302
3169,33.445803,-111.884315
3170,33.593104,-111.980728
3171,33.356142,-112.039458
3172,33.295695,-112.0676
3173,33.296278,-111.794985
3174,33.242295,-112.168379
3175,33.311388,-111.859469
3176,33.598532,-111.845511
3177,33.729014,-112.04848
3178,33.688475,-112.12162
3179,33.611081,-112.017675
3180,33.266259,-112.244072
3181,33.373512,-112.272442
3182,33.385884,-112.233038
3183,33.349974,-112.187713
3184,33.509003,-111.997494
3185,33.521332,-111.790518
3186,33.414132,-112.158615
3187,33.412273,-111.738903
3188,33.697133,-111.727055
3189,33.673576,-111.724657
3190,33.384677,-111.797462
3191,33.748273,-112.081705
3192,33.771689,-112.25639
3193,33.396046,-111.958709
3194,33.412655,-111.964791
3195,33.50338,-111.790015
3196,33.764672,-111.702405
3197,33.725792,-111.995106
3198,33.261541,-112.092878
3199,33.435638,-112.188459
3200,33.532023,-112.29712
3201,33.501879,-111.994532
3202,33.316318,-111.966689
3203,33.71529,-111.805037
3204,33.606164,-111.997254
3205,33.702745,-111.750119
3206,33.715259,-111.92315
3207,33.649014,-111.795798
3208,33.463526,-112.211019
3209,33.566328,-111.786798
3210,33.296219,-111.894914
3211,33.604187,-112.19786
3212,33.307552,-112.186142
3213,33.61637,-111.7441
3214,33.337759,-112.280671
3215,33.270531,-112.022479
3216,33.299171,-112.111915
3217,33.201195,-111.900954
3218,33.631244,-111.796222
3219,33.639441,-112.083773
3220,33.50896,-112.043859
3221,33.296818,-111.710849
3222,33.250133,-111.82965
3223,33.211477,-111.761678
3224,33.299449,-112.036743
3225,33.734513,-112.159554
3226,33.344922,-112.052882
3227,33.412563,-111.870345
3228,33.263207,-112.234342
3229,33.333417,-112.137719
3230,33.511535,-112.272018
3231,33.564652,-112.040591
3232,33.347211,-111.803533
3233,33.234639,-112.285202
3234,33.43462,-111.894806
3235,33.340522,-111.740502
3236,33.331732,-112.157843
3237,33.775918,-111.883819
3238,33.56978,-111.714939
3239,33.534127,-111.722633
3240,33.449465,-112.159042
3241,33.457367,-112.239801
3242,33.524543,-112.21103
3243,33.617858,-111.878779
3244,33.621288,-111.864545
3245,33.303016,-111.895458
3246,33.500068,-112.098353
3247,33.447175,-112.198134
3248,33.722316,-111.951543
3249,33.578851,-112.009792
3250,33.519502,-111.8627
3251,33.269237,-112.035184
3252,33.563383,-112.096816
3253,33.270322,-112.123913
3254,33.402324,-112.173118
3255,33.285705,-112.140552
3256,33.615244,-112.243102
3257,33.323751,-112.091886
3258,33.435116,-112.278058
3259,33.737405,-112.188152
3260,33.32259,-111.851938
3261,33.504683,-112.104719
3262,33.451563,-111.899058
3263,33.210874,-111.869869
3264,33.675655,-111.951289
3265,33.241428,-111.724781
3266,33.484553,-112.287136
3267,33.536407,-111.856808
3268,33.577056,-111.724728
3269,33.613179,-111.782637
3270,33.351963,-112.199264
3271,33.205987,-112.103908
3272,33.634066,-112.196529
3273,33.521394,-111.939215
3274,33.701671,-111.872687
3275,33.692833,-112.109756
3276,33.705996,-111.976296
3277,33.491057,-111.885448
3278,33.400177,-112.047196
3279,33.674935,-111.787591
3280,33.470776,-111.83707
3281,33.310065,-112.261201
3282,33.712984,-111.927325
3283,33.729536,-112.158805
3284,33.479786,-111.965489
3285,33.24542,-111.725867
3286,33.432696,-111.772563
3287,33.682123,-112.05729
3288,33.741064,-112.125092
3289,33.322084,-112.159357
3290,33.240184,-111.980491
3291,33.72641,-112.231451
3292,33.433643,-111.970435
3293,33.525057,-112.2992
3294,33.780839,-112.10569
3295,33.239939,-112.168039
3296,33.588991,-111.717269
3297,33.244463,-111.863655
3298,33.425281,-112.090208
3299,33.682289,-112.244293
3300,33.460083,-111.98992
3301,33.798309,-112.171931
3302,33.535436,-111.978142
3303,33.392697,-111.798783
3304,33.332067,-111.930524
3305,33.410312,-111.919727
3306,33.42352,-111.975382
3307,33.241228,-111.743641
3308,33.421745,-111.740858
3309,33.478543,-111.992366
3310,33.633643,-112.116544
3311,33.594038,-112.024248
3312,33.625259,-112.188065
3313,33.205018,-111.918193
3314,33.3306,-111.999945
3315,33.597011,-112.23802
3316,33.490394,-112.181411
3317,33.203188,-112.012221
3318,33.682697,-111.767447
3319,33.663686,-111.960166
3320,33.529051,-111.891079
3321,33.239878,-112.096583
3322,33.659909,-111.957153
3323,33.550228,-112.031572
3324,33.669176,-111.904522
3325,33.651048,-112.269655
3326,33.681801,-112.00402
3327,33.510805,-112.122404
3328,33.284195,-112.104289
3329,33.602694,-111.72345
3330,33.572284,-112.190383
3331,33.645352,-112.113253
3332,33.301929,-111.994064
3333,33.316985,-111.782184
3334,33.734246,-112.049998
3335,33.649987,-111.853681
3336,33.744937,-111.786176
3337,33.655229,-112.11399
3338,33.558293,-112.06435
3339,33.59248,-112.086066
3340,33.733477,-111.800287
3341,33.547284,-112.273392
3342,33.579435,-112.114947
3343,33.293886,-111.892355
3344,33.484353,-111.960734
3345,33.629838,-112.038226
3346,33.362566,-111.976031
3347,33.321353,-112.181449
3348,33.388296,-112.04157
3349,33.3449,-111.998978
3350,33.328948,-111.759287
3351,33.454911,-112.143499
3352,33.744703,-111.779303
3353,33.504236,-111.913455
3354,33.312752,-112.287796
3355,33.246183,-111.865221
3356,33.617694,-112.278669
3357,33.429679,-111.701571
3358,33.693099,-111.776418
3359,33.595706,-112.121594
3360,33.677745,-112.145553
3361,33.363168,-112.071135
3362,33.615415,-112.0863
3363,33.358437,-112.076597
3364,33.763441,-112.109034
3365,33.581825,-111.92732
3366,33.394707,-112.201442
3367,33.361707,-111.792411
3368,33.314556,-111.812559
3369,33.616785,-112.01411
3370,33.331229,-111.788362
3371,33.557182,-112.151713
3372,33.358781,-112.289461
3373,33.597181,-111.928475
3374,33.688964,-112.025254
3375,33.666815,-111.959701
3376,33.656511,-111.760396
3377,33.312633,-111.718045
3378,33.253031,-111.919328
3379,33.619369,-111.841567
3380,33.421008,-112.249715
3381,33.459408,-112.203571
3382,33.218689,-111.860077
3383,33.355746,-112.041181
3384,33.220206,-112.032421
3385,33.727511,-112.114835
3386,33.346038,-111.935586
3387,33.534402,-112.188901
3388,33.223388,-111.92385
3389,33.600108,-112.195721
3390,33.393816,-112.261704
3391,33.738752,-112.101785
3392,33.732871,-112.161316
3393,33.395174,-111.766605
3394,33.740577,-112.267028
3395,33.797695,-112.194032
3396,33.695249,-111.970768
3397,33.706923,-112.01136
3398,33.349405,-112.272489
3399,33.546021,-112.295649
3400,33.240354,-111.707159
3401,33.256951,-111.904699
3402,33.799336,-112.080756
3403,33.395984,-112.017741
3404,33.64891,-112.14007
3405,33.683999,-112.093076
3406,33.714814,-111.910573
3407,33.798577,-111.770313
3408,33.344898,-112.189522
3409,33.22421,-111.795783
3410,33.446715,-112.227066
3411,33.278048,-112.171005
3412,33.213456,-112.277695
3413,33.416256,-112.215513
3414,33.670243,-111.749618
3415,33.539708,-112.024337
3416,33.387667,-112.2534
3417,33.592605,-111.724164
3418,33.339211,-111.772605
3419,33.208629,-111.84719
3420,33.658612,-111.739916
3421,33.574246,-112.167922
3422,33.657382,-111.798178
3423,33.223363,-111.886005
3424,33.702272,-111.778144
3425,33.571716,-111.821853
3426,33.538037,-112.092103
3427,33.574768,-111.835361
3428,33.71866,-112.142526
3429,33.552162,-112.102845
3430,33.54857,-112.235257
3431,33.794407,-111.738954
3432,33.654038,-112.125398
3433,33.465376,-111.987627
3434,33.624438,-112.0652
3435,33.433538,-111.724043
3436,33.337325,-112.09897
3437,33.558111,-111.832873
3438,33.756909,-111.78675
3439,33.757484,-112.038636
3440,33.405143,-112.073097
3441,33.516606,-111.851353
3442,33.326982,-111.752262
3443,33.797379,-111.847041
3444,33.788671,-112.163724
3445,33.589705,-111.767015
3446,33.682648,-112.067451
3447,33.62906,-111.954262
3448,33.555895,-111.801139
3449,33.232009,-112.186963
3450,33.472859,-111.829294
3451,33.604872,-111.942302
3452,33.606519,-111.763995
3453,33.423874,-112.196818
3454,33.765015,-112.047591
3455,33.300414,-111.800294
3456,33.500216,-112.288461
3457,33.61453,-112.232679
3458,33.618281,-111.705661
3459,33.589183,-112.131763
3460,33.365173,-111.714674
3461,33.293724,-112.190481
3462,33.581564,-112.083343
3463,33.559581,-111.848278
3464,33.307614,-111.905333
3465,33.623083,-111.951327
3466,33.473103,-111.98206
3467,33.600656,-111.793936
3468,33.70242,-112.159031
3469,33.301837,-112.034517
3470,33.211487,-112.206729
3471,33.667462,-111.942435
3472,33.565818,-112.149673
3473,33.619784,-112.099695
3474,33.702893,-112.01725
3475,33.681687,-112.283938
3476,33.776552,-112.244837
3477,33.521561,-111.888442
3478,33.493097,-112.042618
3479,33.441132,-111.781126
3480,33.292215,-111.883197
3481,33.543564,-112.295139
3482,33.366208,-111.929973
3483,33.752785,-112.243765
3484,33.549914,-111.83144
3485,33.555704,-111.705095
3486,33.412955,-111.981281
3487,33.231194,-111.890332
3488,33.219046,-112.157612
3489,33.454001,-112.037441
3490,33.250739,-111.786343
3491,33.564108,-112.199546
3492,33.728584,-112.140679
3493,33.729749,-112.03274
3494,33.595427,-111.872651
3495,33.326739,-112.07447
3496,33.717798,-111.743361
3497,33.731656,-112.243326
3498,33.317992,-112.077517
3499,33.642456,-111.874628
3500,33.371912,-112.164408
3501,33.681584,-111.906152
3502,33.798343,-112.20147
3503,33.218016,-112.266412
3504,33.73842,-112.227391
3505,33.573578,-111.742009
3506,33.78403,-111.968949
3507,33.479006,-111.822193
3508,33.708433,-112.100407
3509,33.237436,-111.944405
3510,33.401167,-112.003029
3511,33.24021,-111.732557
3512,33.785206,-111.851455
3513,33.690184,-111.861674
3514,33.711528,-112.272188
3515,33.762779,-111.970198
3516,33.251062,-112.019805
3517,33.431359,-111.743295
3518,33.242621,-112.145595
3519,33.326476,-112.1381
3520,33.337619,-112.053192
3521,33.481464,-112.153978
3522,33.361137,-112.22249
3523,33.260587,-111.785551
3524,33.300495,-111.965034
3525,33.288365,-111.783182
3526,33.783846,-111.801319
3527,33.655576,-112.130775
3528,33.780657,-111.971358
3529,33.463844,-112.250069
3530,33.367021,-111.750849
3531,33.678976,-112.057442
3532,33.395752,-112.063794
3533,33.37963,-112.118347
3534,33.339504,-112.023602
3535,33.277807,-112.148944
3536,33.353878,-112.075089
3537,33.413192,-111.820032
3538,33.604397,-111.799447
3539,33.237539,-112.117491
3540,33.326304,-112.018591
3541,33.685414,-111.775708
3542,33.288153,-112.268396
3543,33.405587,-111.766513
3544,33.718795,-112.168489
3545,33.292955,-111.892876
3546,33.249642,-111.950469
3547,33.490723,-111.968236
3548,33.381452,-111.784384
3549,33.538045,-112.239057
3550,33.682283,-112.091783
3551,33.282289,-111.977048
3552,33.548419,-111.813227
3553,33.503305,-112.170134
3554,33.286447,-111.818242
3555,33.574399,-112.060217
3556,33.364184,-112.186652
3557,33.492701,-111.844608
3558,33.249363,-112.245461
3559,33.47575,-111.99114
3560,33.383878,-112.261675
3561,33.693429,-112.086149
3562,33.234187,-111.939354
3563,33.451164,-111.966331
3564,33.475059,-112.057207
3565,33.635004,-112.042571
3566,33.544573,-112.163938
3567,33.600327,-112.02647
3568,33.66623,-111.728047
3569,33.717322,-111.789728
3570,33.388325,-112.21286
3571,33.522814,-112.282132
3572,33.704065,-111.739885
3573,33.793671,-111.98395
3574,33.733712,-111.977297
3575,33.42288,-111.831569
3576,33.3171,-112.111187
3577,33.493636,-112.010855
3578,33.644985,-111.718802
3579,33.495541,-111.896711
3580,33.489909,-112.207753
3581,33.702938,-112.220064
3582,33.416842,-112.177441
3583,33.715877,-111.839973
3584,33.444083,-112.122774
3585,33.39694,-112.287167
3586,33.472394,-111.733495
3587,33.657468,-112.198172
3588,33.275601,-112.294265
3589,33.317852,-112.157721
3590,33.770867,-112.158983
3591,33.305295,-112.046797
3592,33.540636,-111.747766
3593,33.547589,-111.772489
3594,33.493775,-112.025863
3595,33.586847,-112.05346
3596,33.337896,-111.966995
3597,33.531597,-112.153928
3598,33.423304,-112.268689
3599,33.597,-111.736466
3600,33.284734,-112.187981
3601,33.542526,-112.18096
3602,33.311162,-112.016524
3603,33.367186,-112.005032
3604,33.331226,-112.288939
3605,33.309703,-112.211227
3606,33.695427,-112.073107
3607,33.371425,-111.889762
3608,33.756274,-112.162949
3609,33.781956,-112.046191
3610,33.542756,-111.965593
3611,33.285801,-111.766845
3612,33.424729,-112.104358
3613,33.678639,-112.219865
3614,33.420434,-112.006437
3615,33.25221,-111.851967
3616,33.534071,-112.234084
3617,33.707073,-112.04519
3618,33.677556,-112.289329
3619,33.305074,-112.279864
3620,33.603659,-112.010228
3621,33.332303,-112.121082
3622,33.330925,-111.792936
3623,33.724443,-111.938707
3624,33.349801,-112.02764
3625,33.357948,-112.055239
3626,33.200392,-112.001653
3627,33.722401,-112.275737
3628,33.675557,-111.764324
3629,33.576397,-111.701018
3630,33.650159,-112.191108
3631,33.291229,-112.22777
3632,33.474994,-112.213854
3633,33.410732,-111.903384
3634,33.256266,-111.903135
3635,33.491678,-111.791246
3636,33.752444,-111.848904
3637,33.224035,-112.030186
3638,33.374877,-111.932287
3639,33.324525,-111.887029
3640,33.342888,-111.992358
3641,33.745061,-112.014609
3642,33.480841,-111.912942
3643,33.47978,-111.965515
3644,33.656345,-111.913635
3645,33.292695,-111.932287
3646,33.492359,-111.868482
3647,33.457991,-111.914318
3648,33.558146,-111.988155
3649,33.799735,-111.890922
3650,33.661669,-112.030311
3651,33.438719,-112.154997
3652,33.696532,-112.299149
3653,33.302425,-111.964022
3654,33.218278,-111.945607
3655,33.322669,-111.716771
3656,33.404247,-112.083113
3657,33.506348,-112.06352
3658,33.569077,-112.17892
3659,33.746363,-112.257679
3660,33.505912,-111.836317
3661,33.500765,-112.150191
3662,33.230146,-111.934657
3663,33.220947,-111.887336
3664,33.530696,-112.017258
3665,33.462907,-111.774189
3666,33.703508,-112.033723
3667,33.296408,-112.129055
3668,33.214983,-111.762391
3669,33.469423,-111.783061
3670,33.342487,-112.201576
3671,33.229769,-112.284423
3672,33.634759,-112.246009
3673,33.266956,-112.128072
3674,33.564992,-111.716644
3675,33.36863,-111.96489
3676,33.304098,-112.076043
3677,33.427851,-111.76677
3678,33.680867,-112.028118
3679,33.435256,-112.110857
3680,33.650462,-111.735268
3681,33.275292,-111.790289
3682,33.663663,-111.793799
3683,33.34216,-111.992629
3684,33.606436,-111.826337
3685,33.539469,-112.192388
3686,33.757487,-111.956066
3687,33.432394,-111.709692
3688,33.239699,-112.125425
3689,33.211493,-111.823389
3690,33.696115,-112.005713
3691,33.514841,-112.276117
3692,33.665146,-111.842188
3693,33.340655,-112.198859
3694,33.40705,-111.921116
3695,33.218062,-112.248601
3696,33.776895,-111.73188
3697,33.600721,-112.124966
3698,33.759923,-112.164121
3699,33.359298,-112.222518
3700,33.566878,-111.732399
3701,33.6071,-111.872858
3702,33.39053,-111.855003
3703,33.708866,-112.000357
3704,33.768297,-112.015163
3705,33.730913,-112.233987
3706,33.64344,-111.964095
3707,33.366479,-112.15185
3708,33.36897,-111.713713
3709,33.778016,-111.822051
3710,33.206171,-112.052205
3711,33.62963,-112.209195
3712,33.623748,-111.828801
